id,url,zpid,address,city,state,zipcode,asking_price,beds_baths,year_built,name,phone_number,agent_name,created_at,updated_at
875,https://www.zillow.com/apartments/chicago-il/k2-apartments/ChdvhW/,442698084,"365 N Halsted St,  Chicago,  IL 60661",,,,,,,,(312) 487-3821,Willow Bridge Property Company,2025-11-28 17:36:58.991352+00,2025-11-28 17:36:58.991352+00
876,https://www.zillow.com/apartments/chicago-il/1822-1838-w-107th-st/CmCXXT/,458422049,"1822-1838 W 107th St,  Chicago,  IL 60643",,,,,,,Levav Properties,(929) 415-9760,,2025-11-28 17:36:59.510436+00,2025-11-28 17:36:59.510436+00
877,https://www.zillow.com/apartments/chicago-il/722-s-racine/Dm2n/,2078534082,"722 S Racine Ave,  Chicago,  IL 60607",,,,,,,CYM Living LLC,(872) 296-7592,722 S Racine,2025-11-28 17:36:59.666509+00,2025-11-28 17:36:59.666509+00
878,https://www.zillow.com/apartments/chicago-il/2950-north-sheridan/CjMtwK/,456522051,"2950 N Sheridan Rd,  Chicago,  IL 60657",,,,,,,,(815) 524-0502,Willow Bridge Property Company,2025-11-28 17:36:59.8254+00,2025-11-28 17:36:59.8254+00
879,https://www.zillow.com/apartments/chicago-il/necedah-at-4740-4748-south-greenwood/CkBTvL/,456547729,"4740 S Greenwood Ave,  Chicago,  IL 60615",,,,,,,,(312) 548-1410,Arturo Benitez,2025-11-28 17:37:00.077767+00,2025-11-28 17:37:00.077767+00
880,https://www.zillow.com/apartments/chicago-il/7816-s-cornell-ave/Cjn8Y6/,447915468,"7816 S Cornell Ave,  Chicago,  IL 60649",,,,,,,WPD Management,(773) 232-4378,Leasing Agent,2025-11-28 17:37:00.251323+00,2025-11-28 17:37:00.251323+00
881,https://www.zillow.com/apartments/chicago-il/luxe-on-madison/CgydPJ/,2068387867,"1222 W Madison St,  Chicago,  IL 60607",,,,,,,STYL Residential,(773) 923-2190,Luxe on Madison,2025-11-28 17:37:01.05119+00,2025-11-28 17:37:01.05119+00
882,https://www.zillow.com/apartments/chicago-il/atwater-apartments/5XfXLk/,2054524742,"355 E Ohio St,  Chicago,  IL 60611",,,,,,,The Bozzuto Group,(224) 387-2836,The Bozzuto Group,2025-11-28 17:37:01.348891+00,2025-11-28 17:37:01.348891+00
883,https://www.zillow.com/apartments/chicago-il/winthrop-suites-apartments/5XfXhV/,2107420122,"5633 N Winthrop Ave,  Chicago,  IL 60660",,,,,,,Dimensions Management,(773) 596-9110,Leasing Agent,2025-11-28 17:37:01.928176+00,2025-11-28 17:37:01.928176+00
884,https://www.zillow.com/apartments/chicago-il/the-maynard-at-5115-n-sheridan/ChdfDS/,2071654872,"5115 N Sheridan Rd,  Chicago,  IL 60640",,,,,,,CLK Properties,(773) 906-4751,Leasing Agent,2025-11-28 17:37:02.085059+00,2025-11-28 17:37:02.085059+00
885,https://www.zillow.com/apartments/chicago-il/5748-blackstone-by-3l-living/ChWJ8w/,455670020,"5748 S Blackstone Ave,  Chicago,  IL 60637",,,,,,,3L Real Estate,(414) 312-5826,Leasing Agent,2025-11-28 17:37:02.910488+00,2025-11-28 17:37:02.910488+00
886,https://www.zillow.com/apartments/chicago-il/the-residences-at-newcity/65GHSd/,452955850,"1457 N Halsted St,  Chicago,  IL 60642",,,,,,,,(312) 313-1644,Leasing Agent,2025-11-28 17:37:04.264995+00,2025-11-28 17:37:04.264995+00
887,https://www.zillow.com/apartments/chicago-il/park-shores/5XdGGF/,456307001,"4304 N Sheridan Rd,  Chicago,  IL 60613",,,,,,,Group Fox,(872) 339-0742,Leasing Agent,2025-11-28 17:37:04.421504+00,2025-11-28 17:37:04.421504+00
888,https://www.zillow.com/apartments/chicago-il/one-superior-place/5XfGCD/,456523456,"1 W Superior St,  Chicago,  IL 60654",,,,,,,Greystar,(773) 570-1675,Greystar,2025-11-28 17:37:04.671034+00,2025-11-28 17:37:04.671034+00
889,https://www.zillow.com/apartments/chicago-il/727-west-madison/CgHnwv/,415769711,"727 W Madison St,  Chicago,  IL 60661",,,,,,,The Bozzuto Group,(630) 793-6035,The Bozzuto Group,2025-11-28 17:37:05.082396+00,2025-11-28 17:37:05.082396+00
890,https://www.zillow.com/apartments/chicago-il/montclare-senior-residences/5hJ4gc/,443690330,"6650 W Belden Ave,  Chicago,  IL 60707",,,,,,,,(630) 349-7642,Jacquie Vicario,2025-11-28 17:37:05.22148+00,2025-11-28 17:37:05.22148+00
891,https://www.zillow.com/apartments/chicago-il/washington-park-apartments/CkKkc2/,456944942,"709 E 50th Pl,  Chicago,  IL 60615",,,,,,,,(773) 830-2893,Leasing Agent,2025-11-28 17:37:05.400156+00,2025-11-28 17:37:05.400156+00
892,https://www.zillow.com/apartments/chicago-il/5454-everett/ChWGFb/,2056153654,"5454 S Everett Ave,  Chicago,  IL 60615",,,,,,,,,Danny Ritter,2025-11-28 17:37:05.596968+00,2025-11-28 17:37:05.596968+00
893,https://www.zillow.com/apartments/chicago-il/2620-dayton/5Xf3h7/,2064234372,"2620 N Dayton St,  Chicago,  IL 60614",,,,,,,Dimensions Management,(773) 906-4103,Leasing Agent,2025-11-28 17:37:05.831892+00,2025-11-28 17:37:05.831892+00
894,https://www.zillow.com/apartments/chicago-il/asbury-plaza/5Xj9xV/,456674546,"750 N Dearborn St,  Chicago,  IL 60654",,,,,,,Habitat Company,(312) 598-0208,Leasing Agent,2025-11-28 17:37:06.024035+00,2025-11-28 17:37:06.024035+00
895,https://www.zillow.com/apartments/chicago-il/aurelien/CgGt5c/,2056478894,"833 N Clark St,  Chicago,  IL 60610",,,,,,,,(312) 313-3638,Willow Bridge Property Company,2025-11-28 17:37:06.173933+00,2025-11-28 17:37:06.173933+00
896,https://www.zillow.com/apartments/chicago-il/7444-n.-seeley/CkWQTy/,449923986,"7444 N Seeley Ave,  Chicago,  IL 60645",,,,,,,,(224) 232-5976,Medina,2025-11-28 17:37:06.43534+00,2025-11-28 17:37:06.43534+00
897,https://www.zillow.com/apartments/chicago-il/the-alfred/CkCSW5/,354885257,"30 E Adams St,  Chicago,  IL 60603",,,,,,,Cedar Street Companies,(773) 819-6581,Leasing Team,2025-11-28 17:37:06.575122+00,2025-11-28 17:37:06.575122+00
898,https://www.zillow.com/apartments/chicago-il/3140-clybourn/ChKhmh/,350262945,"3140 N Clybourn Ave,  Chicago,  IL 60618",,,,,,,Peak Properties,(708) 742-7699,Leasing Agent,2025-11-28 17:37:06.823214+00,2025-11-28 17:37:06.823214+00
899,https://www.zillow.com/apartments/chicago-il/avenir/CjfM4b/,349803854,"730 N Milwaukee Ave,  Chicago,  IL 60642",,,,,,,Cross Street,(224) 478-1530,Licensed Real Estate Broker,2025-11-28 17:37:07.043555+00,2025-11-28 17:37:07.043555+00
900,https://www.zillow.com/apartments/chicago-il/4600-beacon/Cj4XhB/,2057901563,"4600-4608 N Beacon St,  Chicago,  IL 60640",,,,,,,J&amp;J Equities,(773) 453-5425,Leasing Agent,2025-11-28 17:37:07.172434+00,2025-11-28 17:37:07.172434+00
901,https://www.zillow.com/apartments/chicago-il/the-montrose/5XgJnV/,2057110752,"4334 N Hazel St,  Chicago,  IL 60613",,,,,,,Waterton,(708) 318-1382,"Waterton Residential Illinois, LLC",2025-11-28 17:37:07.685237+00,2025-11-28 17:37:07.685237+00
902,https://www.zillow.com/apartments/chicago-il/5706-10-s.-blackstone-ave/BJhDCT/,2071063995,"5706-10 S Blackstone Ave,  Chicago,  IL 60637",,,,,,,MAC propertyManagement,(312) 815-2816,Leasing Agent,2025-11-28 17:37:07.975273+00,2025-11-28 17:37:07.975273+00
903,https://www.zillow.com/apartments/chicago-il/73-east-lake/CjxbZr/,2057325677,"73 E Lake St,  Chicago,  IL 60601",,,,,,,RMK Management,(312) 313-0611,73 East Lake,2025-11-28 17:37:08.631698+00,2025-11-28 17:37:08.631698+00
904,https://www.zillow.com/apartments/chicago-il/1400-e.-57th-street/9pZjDm/,2095114005,"1400 E 57th St,  Chicago,  IL 60637",,,,,,,MAC propertyManagement,(773) 886-1555,Leasing Agent,2025-11-28 17:37:09.427105+00,2025-11-28 17:37:09.427105+00
905,https://www.zillow.com/apartments/chicago-il/sky55/5XfWb6/,449958681,"1255 S Michigan Ave,  Chicago,  IL 60605",,,,,,,Brookfield Properties,(708) 332-8376,Leasing Agent,2025-11-28 17:37:10.030961+00,2025-11-28 17:37:10.030961+00
906,https://www.zillow.com/apartments/chicago-il/5533-s.-blackstone/9S3xTf/,457083942,"5533 S Blackstone Ave,  Chicago,  IL 60637",,,,,,,MAC propertyManagement,(312) 313-3544,5533 S. Blackstone,2025-11-28 17:37:10.909961+00,2025-11-28 17:37:10.909961+00
907,https://www.zillow.com/apartments/chicago-il/420-e-ohio/5XdDLs/,2060687405,"420 E Ohio St,  Chicago,  IL 60611",,,,,,,Greystar,(708) 578-5170,Greystar,2025-11-28 17:37:11.22049+00,2025-11-28 17:37:11.22049+00
908,https://www.zillow.com/apartments/chicago-il/3130-n-lake-shore-dr/F86Z/,350279361,"3130 N Lake Shore Dr,  Chicago,  IL 60657",,,,,,,Planned Property Management,(773) 796-4640,Leasing Agent,2025-11-28 17:37:11.683809+00,2025-11-28 17:37:11.683809+00
909,https://www.zillow.com/apartments/chicago-il/fulbrix-apartments/CkCRqL/,2058281323,"160 N Elizabeth St,  Chicago,  IL 60607",,,,,,,Greyshore Management LLC,(872) 217-4140,Leasing Agent,2025-11-28 17:37:11.848011+00,2025-11-28 17:37:11.848011+00
910,https://www.zillow.com/apartments/chicago-il/north-oak-lofts/Ch8Tvc/,457062557,"2112 N Nashville Ave,  Chicago,  IL 60707",,,,,,,Trinity Property Consultants,(708) 576-4651,North Oak Lofts,2025-11-28 17:37:12.091241+00,2025-11-28 17:37:12.091241+00
911,https://www.zillow.com/apartments/chicago-il/chicagoan/5Xj9xR/,343056434,"750 N Rush St,  Chicago,  IL 60611",,,,,,,Planned Property Management,(872) 213-7002,Leasing Agent,2025-11-28 17:37:12.557721+00,2025-11-28 17:37:12.557721+00
912,https://www.zillow.com/apartments/chicago-il/park-lincoln-by-reside/5XcpRP/,351204912,"2470 N Clark St,  Chicago,  IL 60614",,,,,,,Reside Living,(773) 804-8023,Leasing Agent,2025-11-28 17:37:12.72287+00,2025-11-28 17:37:12.72287+00
913,https://www.zillow.com/apartments/chicago-il/5633-n-kenmore/5XfbpL/,451024616,"5633 N Kenmore Ave,  Chicago,  IL 60660",,,,,,,,(872) 324-2177,Borka,2025-11-28 17:37:13.144613+00,2025-11-28 17:37:13.144613+00
914,https://www.zillow.com/apartments/chicago-il/burnham-pointe/ChQR7n/,2126893910,"730 S Clark St,  Chicago,  IL 60605",,,,,,,DK Living,(872) 252-7720,Leasing Agent,2025-11-28 17:37:13.280772+00,2025-11-28 17:37:13.280772+00
915,https://www.zillow.com/apartments/chicago-il/amli-river-north/5XjR5q/,443887490,"71 W Hubbard St,  Chicago,  IL 60654",,,,,,,AMLI Residential,(773) 694-1134,Leasing Agent,2025-11-28 17:37:13.543072+00,2025-11-28 17:37:13.543072+00
916,https://www.zillow.com/apartments/chicago-il/am1980/Ckcpsx/,2089143644,"1980 N Milwaukee Ave,  Chicago,  IL 60647",,,,,,,Greystar,(872) 274-3659,Greystar,2025-11-28 17:37:13.680434+00,2025-11-28 17:37:13.680434+00
917,https://www.zillow.com/apartments/chicago-il/5229-s.-drexel-avenue/5XdKyz/,2078680414,"5229 S Drexel Ave,  Chicago,  IL 60615",,,,,,,MAC propertyManagement,(773) 692-6532,Leasing Agent,2025-11-28 17:37:14.252918+00,2025-11-28 17:37:14.252918+00
918,https://www.zillow.com/apartments/chicago-il/chestnut-place-residential/5XnD88/,458157455,"8 W Chestnut St,  Chicago,  IL 60610",,,,,,,Golub Realty Services LLC,(312) 766-9610,Leasing Agent,2025-11-28 17:37:14.546886+00,2025-11-28 17:37:14.546886+00
919,https://www.zillow.com/apartments/chicago-il/grand-plaza/5Xgyyd/,2061963578,"540 N State St,  Chicago,  IL 60654",,,,,,,DK Living,(872) 231-3892,Leasing Agent,2025-11-28 17:37:14.782389+00,2025-11-28 17:37:14.782389+00
921,https://www.zillow.com/apartments/chicago-il/1133-n-dearborn/Cn9htV/,344041138,"1133 N Dearborn St,  Chicago,  IL 60610",,,,,,,Planned Property Management,(312) 313-0648,Leasing Agent,2025-11-28 17:37:15.852063+00,2025-11-28 17:37:15.852063+00
925,https://www.zillow.com/apartments/chicago-il/winthrop-tower/5XdXPL/,448607114,"6151 N Winthrop Ave,  Chicago,  IL 60660",,,,,,,,(224) 481-1418,Matt,2025-11-28 17:37:17.206127+00,2025-11-28 17:37:17.206127+00
928,https://www.zillow.com/apartments/chicago-il/arrive-south-loop/ChQb7z/,457307437,"1935 S Wabash Ave,  Chicago,  IL 60616",,,,,,,Trinity Property Consultants,(773) 839-5617,Leasing Agent,2025-11-28 17:37:18.12774+00,2025-11-28 17:37:18.12774+00
929,https://www.zillow.com/apartments/chicago-il/landmark-west-loop/ChRFHT/,348994233,"1035 W Van Buren St,  Chicago,  IL 60607",,,,,,,,(815) 368-4536,Willow Bridge Property Company,2025-11-28 17:37:18.456469+00,2025-11-28 17:37:18.456469+00
933,https://www.zillow.com/apartments/chicago-il/the-ash/CDWG/,456653921,"1235 N Ashland Ave,  Chicago,  IL 60622",,,,,,,At Properties,(872) 248-5221,Allie Mills,2025-11-28 17:37:20.022591+00,2025-11-28 17:37:20.022591+00
935,https://www.zillow.com/apartments/chicago-il/solverre/CkBGF5/,342169256,"4600 N Marine Dr,  Chicago,  IL 60640",,,,,,,,(224) 328-2172,Willow Bridge Property Company,2025-11-28 17:37:20.550646+00,2025-11-28 17:37:20.550646+00
937,https://www.zillow.com/apartments/chicago-il/5468-70-s.-hyde-park-boulevard/CmWmDx/,2064282042,"5468-70 S Hyde Park Blvd,  Chicago,  IL 60615",,,,,,,MAC propertyManagement,(773) 741-9902,Leasing Agent,2025-11-28 17:37:21.169953+00,2025-11-28 17:37:21.169953+00
938,https://www.zillow.com/apartments/chicago-il/the-808-cleveland/CgHwBW/,440041708,"808 N Cleveland Ave,  Chicago,  IL 60610",,,,,,,PeakMade,(773) 694-9196,Leasing Agent,2025-11-28 17:37:21.592304+00,2025-11-28 17:37:21.592304+00
939,https://www.zillow.com/apartments/chicago-il/hyde-park-tower/5XjN4t/,2063314939,"5140 S Hyde Park Blvd,  Chicago,  IL 60615",,,,,,,,(312) 313-0727,AIR Communities,2025-11-28 17:37:21.863481+00,2025-11-28 17:37:21.863481+00
940,https://www.zillow.com/apartments/chicago-il/the-wilmore/CkCTXX/,2056559598,"4600 N Kenmore Ave,  Chicago,  IL 60640",,,,,,,Cedar Street Companies,(773) 362-2182,Leasing Agent,2025-11-28 17:37:22.262238+00,2025-11-28 17:37:22.262238+00
941,https://www.zillow.com/apartments/chicago-il/the-shore-residences-7350-s.-phillips-ave-chicago-il/5Xh79L/,457050671,"7350 S Phillips Ave,  Chicago,  IL 60649",,,,,,,WPD Management,(773) 923-1231,"The Shore Residences 7350 S. Phillips Ave, Chicago, IL",2025-11-28 17:37:22.51999+00,2025-11-28 17:37:22.51999+00
942,https://www.zillow.com/apartments/chicago-il/optima-lakeview/CkCSQW/,2066663700,"3478 N Broadway St,  Chicago,  IL 60657",,,,,,,"Optima Real Estate, Inc.",(773) 729-1672,Leasing Agent,2025-11-28 17:37:22.851213+00,2025-11-28 17:37:22.851213+00
943,https://www.zillow.com/apartments/chicago-il/5405-5407-s.-woodlawn-avenue/9grLT4/,2059249702,"5405-5407 S Woodlawn Ave,  Chicago,  IL 60615",,,,,,,MAC propertyManagement,(773) 825-9624,Leasing Agent,2025-11-28 17:37:23.12431+00,2025-11-28 17:37:23.12431+00
944,https://www.zillow.com/apartments/chicago-il/700-w-grace/CkjY7N/,2101409044,"700 W Grace St,  Chicago,  IL 60613",,,,,,,DLG Management,(773) 435-9861,Leasing Agent,2025-11-28 17:37:23.290342+00,2025-11-28 17:37:23.290342+00
945,https://www.zillow.com/apartments/chicago-il/1000-n-lasalle/ChfsJr/,2066620306,"1000 N Lasalle Dr,  Chicago,  IL 60610",,,,,,,Planned Property Management,(708) 856-8232,Leasing Agent,2025-11-28 17:37:23.631966+00,2025-11-28 17:37:23.631966+00
946,https://www.zillow.com/apartments/chicago-il/5300-s.-drexel-avenue/CmWMhP/,2079539802,"5300 S Drexel Blvd,  Chicago,  IL 60653",,,,,,,MAC propertyManagement,(773) 796-4670,Leasing Agent,2025-11-28 17:37:24.204423+00,2025-11-28 17:37:24.204423+00
947,https://www.zillow.com/apartments/chicago-il/chestnut-tower-apartments/5XgjcX/,2067032905,"121 W Chestnut St,  Chicago,  IL 60610",,,,,,,,(312) 598-1023,Willow Bridge Property Company,2025-11-28 17:37:24.355252+00,2025-11-28 17:37:24.355252+00
948,https://www.zillow.com/apartments/chicago-il/arco-old-town/Chbq98/,2078167468,"1552 N North Park Ave,  Chicago,  IL 60610",,,,,,,Sedgwick Development,(872) 314-3242,Leasing Agent,2025-11-28 17:37:24.961302+00,2025-11-28 17:37:24.961302+00
949,https://www.zillow.com/apartments/chicago-il/eight-eleven-uptown/CgH9S8/,2078328371,"811 W Agatite Ave,  Chicago,  IL 60640",,,,,,,,(224) 272-9644,Willow Bridge Property Company,2025-11-28 17:37:25.58899+00,2025-11-28 17:37:25.58899+00
950,https://www.zillow.com/apartments/chicago-il/the-elle-apartments/Cm5Bzv/,2067870828,"801 S Financial Pl,  Chicago,  IL 60605",,,,,,,Waterton,(312) 598-0466,"Waterton Residential Illinois, LLC",2025-11-28 17:37:26.028438+00,2025-11-28 17:37:26.028438+00
951,https://www.zillow.com/apartments/chicago-il/21-e-chestnut/CgH9cJ/,3851237,"21 E Chestnut St,  Chicago,  IL 60611",,,,,,,Golub Realty Services LLC,(224) 243-5137,Leasing Agent,2025-11-28 17:37:26.336772+00,2025-11-28 17:37:26.336772+00
952,https://www.zillow.com/apartments/chicago-il/5234-5244-s.-ingleside-avenue/9ggKHc/,444454538,"5234-5244 S Ingleside Ave,  Chicago,  IL 60615",,,,,,,MAC propertyManagement,(773) 985-8536,Leasing Agent,2025-11-28 17:37:26.498928+00,2025-11-28 17:37:26.498928+00
953,https://www.zillow.com/apartments/chicago-il/4701-n.-beacon/5Xfxyq/,440879461,"4701 N Beacon St,  Chicago,  IL 60640",,,,,,,,(224) 496-4775,Vilda,2025-11-28 17:37:26.661291+00,2025-11-28 17:37:26.661291+00
954,https://www.zillow.com/apartments/chicago-il/park-view-marquette/CgyGfK/,440945684,"3000-3030 W Marquette Rd,  Chicago,  IL 60629",,,,,,,,(773) 906-7055,Omar Chavez,2025-11-28 17:37:26.929093+00,2025-11-28 17:37:26.929093+00
955,https://www.zillow.com/apartments/chicago-il/the-medallion/D6CH/,2057702339,"3121 N Broadway St,  Chicago,  IL 60657",,,,,,,"Cagan Management Group, Inc.",(312) 584-2890,Leasing Agent,2025-11-28 17:37:27.368068+00,2025-11-28 17:37:27.368068+00
956,https://www.zillow.com/apartments/chicago-il/1325-n-wells-apartments/CkY4PB/,2080467384,"1325 N Wells St,  Chicago,  IL 60610",,,,,,,Sedgwick Development,(708) 847-0039,Leasing Agent,2025-11-28 17:37:27.919764+00,2025-11-28 17:37:27.919764+00
957,https://www.zillow.com/apartments/chicago-il/east-park-tower/5XjKNB/,2091853387,"5242 S Hyde Park Blvd,  Chicago,  IL 60615",,,,,,,MAC propertyManagement,(312) 626-7734,Leasing Agent,2025-11-28 17:37:28.170892+00,2025-11-28 17:37:28.170892+00
958,https://www.zillow.com/apartments/chicago-il/1120-n-lasalle/5Z4w5D/,344041463,"1120 N Lasalle Dr,  Chicago,  IL 60610",,,,,,,Planned Property Management,(872) 704-1849,Leasing Agent,2025-11-28 17:37:28.319508+00,2025-11-28 17:37:28.319508+00
959,https://www.zillow.com/apartments/chicago-il/7954-s-justine-st/B63XH6/,2069156726,"7954 S Justine St,  Chicago,  IL 60620",,,,,,,CYM Living LLC,(872) 213-7283,7954 S Justine St,2025-11-28 17:37:28.85533+00,2025-11-28 17:37:28.85533+00
960,https://www.zillow.com/apartments/chicago-il/windermere-house/5XfTnG/,443104979,"1642 E 56th St,  Chicago,  IL 60637",,,,,,,MAC propertyManagement,(773) 831-9582,Leasing Agent,2025-11-28 17:37:29.371187+00,2025-11-28 17:37:29.371187+00
961,https://www.zillow.com/apartments/chicago-il/mda-apartments/5XgBW6/,2054367017,"63 E Lake St,  Chicago,  IL 60601",,,,,,,Village Green,(773) 770-4328,Leasing Agent,2025-11-28 17:37:29.62326+00,2025-11-28 17:37:29.62326+00
962,https://www.zillow.com/apartments/chicago-il/shoreland/CKF7/,457573945,"5454 S Shore Dr,  Chicago,  IL 60615",,,,,,,MAC propertyManagement,(773) 985-8466,Leasing Agent,2025-11-28 17:37:30.141262+00,2025-11-28 17:37:30.141262+00
963,https://www.zillow.com/apartments/chicago-il/2620-lofts/5XhC3Z/,448033907,"2620 W Washington Blvd,  Chicago,  IL 60612",,,,,,,"Cagan Management Group, Inc.",(872) 204-1874,Leasing Agent,2025-11-28 17:37:30.296711+00,2025-11-28 17:37:30.296711+00
964,https://www.zillow.com/apartments/chicago-il/the-apartments-at-lincoln-common/CgH9W3/,2068703583,"2345 N Lincoln Ave,  Chicago,  IL 60614",,,,,,,McCaffery Interests,(312) 997-5499,Leasing Agent,2025-11-28 17:37:31.257326+00,2025-11-28 17:37:31.257326+00
965,https://www.zillow.com/apartments/chicago-il/5536-sheridan/CmPchd/,2082039470,"5536 N Sheridan Rd,  Chicago,  IL 60640",,,,,,,Horizon Realty Group,(773) 974-8131,Leasing Agent,2025-11-28 17:37:31.50994+00,2025-11-28 17:37:31.50994+00
966,https://www.zillow.com/apartments/chicago-il/1111-n-dearborn/5XggMm/,2105536183,"1111 N Dearborn St,  Chicago,  IL 60610",,,,,,,Planned Property Management,(872) 704-1754,Leasing Agent,2025-11-28 17:37:31.67107+00,2025-11-28 17:37:31.67107+00
967,https://www.zillow.com/apartments/chicago-il/5355-5361-s.-cottage-grove-avenue/5XrXDq/,443104970,"5355 S Cottage Grove Ave,  Chicago,  IL 60615",,,,,,,MAC propertyManagement,(773) 364-6143,Leasing Agent,2025-11-28 17:37:31.806647+00,2025-11-28 17:37:31.806647+00
968,https://www.zillow.com/apartments/chicago-il/7251-at-waters-edge/5XgLHb/,457319914,"7251 S South Shore Dr,  Chicago,  IL 60649",,,,,,,New City Property Management,(872) 268-5553,Leasing Agent,2025-11-28 17:37:32.734183+00,2025-11-28 17:37:32.734183+00
969,https://www.zillow.com/apartments/chicago-il/1030-e-47th-st/5XgLFq/,2070303041,"1030 E 47th St,  Chicago,  IL 60653",,,,,,,CYM Living LLC,(872) 246-8996,Leasing Agent,2025-11-28 17:37:32.974291+00,2025-11-28 17:37:32.974291+00
970,https://www.zillow.com/apartments/chicago-il/100-west-chestnut/5Xj9Gt/,2066755613,"100 W Chestnut St,  Chicago,  IL 60610",,,,,,,Planned Property Management,(312) 651-6766,Leasing Agent,2025-11-28 17:37:33.147512+00,2025-11-28 17:37:33.147512+00
971,https://www.zillow.com/apartments/chicago-il/the-pepperland/5XfMnx/,448878350,"1509-1517 E 57th St,  Chicago,  IL 60637",,,,,,,MAC propertyManagement,(773) 840-0635,Leasing Agent,2025-11-28 17:37:33.292086+00,2025-11-28 17:37:33.292086+00
972,https://www.zillow.com/apartments/chicago-il/5046-s-champlain-ave/9Rykyr/,2065856835,"5046 S Champlain Ave,  Chicago,  IL 60615",,,,,,,CYM Living LLC,(773) 869-7267,5046 S Champlain Ave,2025-11-28 17:37:33.945192+00,2025-11-28 17:37:33.945192+00
973,https://www.zillow.com/apartments/chicago-il/8200-evans/5XjM5X/,456095052,"8200 S Evans Ave,  Chicago,  IL 60619",,,,,,,Masada Management  MFH,(872) 282-1961,Leasing Agent,2025-11-28 17:37:34.096198+00,2025-11-28 17:37:34.096198+00
975,https://www.zillow.com/apartments/chicago-il/ivy-at-piccadilly/Chfq86/,2078918603,"5107 S Blackstone Ave,  Chicago,  IL 60615",,,,,,,"Cagan Management Group, Inc.",(872) 201-3447,Leasing Agent,2025-11-28 17:37:35.042666+00,2025-11-28 17:37:35.042666+00
976,https://www.zillow.com/apartments/chicago-il/the-eagle-building-3833-n-broadway/BW3W5H/,347780253,"3817-45 N Broadway St,  Chicago,  IL 60613",,,,,,,DLG Management,(773) 780-2885,Dagmara or Paul,2025-11-28 17:37:35.206943+00,2025-11-28 17:37:35.206943+00
977,https://www.zillow.com/apartments/chicago-il/cadence-apartments/CgKbbd/,458567572,"2050 W Ogden Ave,  Chicago,  IL 60612",,,,,,,East Lake Management,(773) 572-0827,Leasing Agent,2025-11-28 17:37:35.371254+00,2025-11-28 17:37:35.371254+00
978,https://www.zillow.com/apartments/chicago-il/ivy-hastings/Dw5K/,344887855,"5125 S Kenwood Ave,  Chicago,  IL 60615",,,,,,,"Cagan Management Group, Inc.",(773) 231-5598,Leasing Agent,2025-11-28 17:37:35.556916+00,2025-11-28 17:37:35.556916+00
979,https://www.zillow.com/apartments/chicago-il/ellis-court/CkBWP9/,2069643624,"5301-5309 S Ellis Ave,  Chicago,  IL 60615",,,,,,,MAC propertyManagement,(773) 345-7785,Leasing Agent,2025-11-28 17:37:35.694715+00,2025-11-28 17:37:35.694715+00
980,https://www.zillow.com/apartments/chicago-il/1100-n.-lasalle-apartments/5XfcR3/,441788087,"1100 N Lasalle St,  Chicago,  IL 60610",,,,,,,,(847) 692-1834,Leasing Team,2025-11-28 17:37:36.294934+00,2025-11-28 17:37:36.294934+00
981,https://www.zillow.com/apartments/chicago-il/7748-s.-essex-ave/9XnH/,456083388,"7748 S Essex Ave,  Chicago,  IL 60649",,,,,,,WPD Management,(872) 246-8612,,2025-11-28 17:37:36.428014+00,2025-11-28 17:37:36.428014+00
982,https://www.zillow.com/apartments/chicago-il/cloisters/5XdDq7/,348311183,"5801 S Dorchester Ave,  Chicago,  IL 60637",,,,,,,MAC propertyManagement,(312) 598-0158,Leasing Agent,2025-11-28 17:37:36.745414+00,2025-11-28 17:37:36.745414+00
983,https://www.zillow.com/apartments/chicago-il/7715-s-south-shore-dr/5Xjw89/,2085440484,"7715 S South Shore Dr,  Chicago,  IL 60649",,,,,,,CYM Living LLC,(872) 320-1876,7715 S South Shore Dr,2025-11-28 17:37:37.176932+00,2025-11-28 17:37:37.176932+00
985,https://www.zillow.com/homedetails/5532-S-Kimbark-Ave-B862D5B06-Chicago-IL-60637/453633114_zpid/,453633114,,,,,"$2,850",2 Beds 1 Baths,,MAC propertyManagement,(773) 985-1504,Leasing Agent,2025-11-28 17:37:38.096126+00,2025-11-28 17:37:38.096126+00
986,https://www.zillow.com/apartments/chicago-il/4423-north-sheridan-road/5XjMmj/,453005421,"4423 N Sheridan Rd,  Chicago,  IL 60640",,,,,,,,(224) 331-8394,Miha,2025-11-28 17:37:38.262639+00,2025-11-28 17:37:38.262639+00
987,https://www.zillow.com/apartments/chicago-il/stewart-school-lofts/CmNPSt/,2088828175,"4525 N Kenmore Ave,  Chicago,  IL 60640",,,,,,,Peak Properties,(224) 836-4434,Leasing Agent,2025-11-28 17:37:38.405807+00,2025-11-28 17:37:38.405807+00
988,https://www.zillow.com/apartments/chicago-il/5411-5421-s.-ellis-avenue/CkCQwz/,2071105661,"5411-5421 S Ellis Ave,  Chicago,  IL 60615",,,,,,,MAC propertyManagement,(773) 692-6488,Leasing Agent,2025-11-28 17:37:38.725351+00,2025-11-28 17:37:38.725351+00
989,https://www.zillow.com/apartments/chicago-il/pittsfield-apartments/9PsH/,2084387230,"55 E Washington St,  Chicago,  IL 60602",,,,,,,Jerome H. Meyer and,(312) 847-2690,Pittsfield Apartments Chicago Loop,2025-11-28 17:37:38.900966+00,2025-11-28 17:37:38.900966+00
